time_ISO8601,d18O,d18O_sd,d2H,d2H_sd,dexc,dexc_sd,H2O,H2O_sd
2016-11-21T18:00:00+00:00,-18.2039521272,0.389242358599,-133.206310408,2.57649027061,12.4253066095,2.34450655694,10482.164127,164.643444048
2016-11-21T19:00:00+00:00,-18.4488207492,0.355294023323,-135.110888759,2.62865167532,12.4796772348,2.28531655576,10056.8907271,84.074876518
2016-11-21T20:00:00+00:00,-17.2772124556,0.289002818393,-126.678535987,2.09179479505,11.5391636576,2.31043525488,10473.911085,154.856227416
2016-11-21T21:00:00+00:00,-16.6631788875,0.24027536043,-122.067365688,1.74052398852,11.2380654124,2.28610946757,10641.8834134,104.950531988
2016-11-21T22:00:00+00:00,-16.442837328,0.208050694793,-120.763037924,1.58664390653,10.7796606995,2.27939981206,10800.9725026,98.0796606056
2016-11-21T23:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-11-22T00:00:00+00:00,-19.8367432096,0.913235042145,-146.695286777,7.23211752332,11.9986588991,2.33731910343,9601.83334505,612.755044303
2016-11-22T01:00:00+00:00,-20.1254171326,0.574583127217,-148.282510517,4.27404786976,12.7208265431,2.32415126201,10120.1351464,390.958149135
2016-11-22T02:00:00+00:00,-18.2164930388,0.427489798156,-135.754703566,2.99348533554,9.97724074495,2.35538253799,10677.1672473,87.9805685434
2016-11-22T03:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-11-22T04:00:00+00:00,-20.682952627,0.335102490699,-155.585300206,2.38347272446,9.87832080944,2.33817784113,10205.7882687,66.1242112337
2016-11-22T05:00:00+00:00,-19.5213544658,0.571767883295,-146.103894003,3.709909654,10.0669417237,2.53479953747,10500.613884,121.910212075
2016-11-22T06:00:00+00:00,-19.5450014777,0.35620190081,-146.770987437,2.62754466549,9.58902438472,2.47943962867,9810.32540235,235.282806118
2016-11-22T07:00:00+00:00,-19.2361802614,0.307790910283,-144.472954047,2.11862827679,9.41648804415,2.54673589841,9808.19853409,175.259342799
2016-11-22T08:00:00+00:00,-19.2563699268,0.436028582259,-144.007501926,2.89319085925,10.0434574886,2.6054817833,9917.50982831,171.182590569
2016-11-22T09:00:00+00:00,-19.547995446,0.2723668533,-146.380482933,1.88010008024,10.003480635,2.52365414857,9969.99693572,167.13043374
2016-11-22T10:00:00+00:00,-18.781415822,0.501832248408,-140.798905099,3.74521211547,9.45242147732,2.4694935572,9794.82600856,155.724205972
2016-11-22T11:00:00+00:00,-18.1571233148,0.247676698393,-135.709791459,1.57471521662,9.54719506013,2.62206096266,9620.67105831,96.6863174764
2016-11-22T12:00:00+00:00,-18.1738605174,0.309367991682,-134.658832774,1.92063035723,10.7320513654,2.54656511297,9339.97981109,254.314837599
2016-11-22T13:00:00+00:00,-18.0226804662,0.34329012633,-132.240723326,2.56787348641,11.9407204039,2.50982634872,9307.8232423,285.635529148
2016-11-22T14:00:00+00:00,-18.0776287065,0.324458976687,-132.348272395,2.1804760216,12.2727572577,2.41576279726,9405.70356357,151.947290124
2016-11-22T15:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-11-22T16:00:00+00:00,-17.8563536533,0.230082260183,-131.453068769,1.52808525175,11.3977604569,2.46940365285,9131.01349208,85.0000116597
2016-11-22T17:00:00+00:00,-18.3568692567,0.221478454186,-134.937137541,1.50871752876,11.917816513,2.3907311687,8886.91599371,73.7944210324
2016-11-22T18:00:00+00:00,-18.2889300442,0.211115115626,-134.329293698,1.57153981572,11.9821466553,2.27017038201,9015.59172845,86.1890930845
2016-11-22T19:00:00+00:00,-18.3147510686,0.350287777467,-135.551203347,2.91277162403,10.9668052017,2.27127323212,9075.11716588,119.827597918
2016-11-22T20:00:00+00:00,-19.0267030404,0.268013342996,-141.550889789,1.848755322,10.6627345337,2.29759382034,8744.66731873,55.7408868559
2016-11-22T21:00:00+00:00,-18.975010689,0.463961510463,-141.994727472,3.39719733217,9.80535803964,2.35490080405,8626.11694805,141.736654699
2016-11-22T22:00:00+00:00,-19.1752288738,0.280294274328,-143.223590571,2.00331475365,10.1782404196,2.29003107189,8529.1446672,73.2391855269
2016-11-22T23:00:00+00:00,-19.6371658276,0.323556100344,-147.412189481,2.55852814723,9.68513713954,2.28723659164,8241.13191757,75.2226262201
2016-11-23T00:00:00+00:00,-20.4402756688,0.475362618888,-153.425805775,3.2249302257,10.0963995751,2.36576865933,8045.69647806,116.770206613
2016-11-23T01:00:00+00:00,-20.6486608646,0.34019865078,-153.823959396,2.66616362797,11.36532752,2.28442906798,8309.44129985,63.1183627667
2016-11-23T02:00:00+00:00,-20.938697427,0.43023101729,-156.667391528,3.13557998932,10.8421878885,2.31947963243,8426.02678602,66.0461859026
2016-11-23T03:00:00+00:00,-19.2572110853,0.654833199646,-143.570657667,5.15775717156,10.487031015,2.27683221423,8904.82695172,194.404730537
2016-11-23T04:00:00+00:00,-18.6120416139,0.458312981505,-137.824737436,3.66217910123,11.0715954749,2.2989656582,9197.78266462,161.957825293
2016-11-23T05:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-11-23T06:00:00+00:00,-18.7829067528,0.271619864273,-137.763777884,2.02717452823,12.4994761385,2.25972510186,9141.74551184,125.597942353
2016-11-23T07:00:00+00:00,-19.2956032764,0.315218316059,-142.158160684,2.519060234,12.2066655273,2.2694691384,8973.53440811,171.56055241
2016-11-23T08:00:00+00:00,-19.681339557,0.377926597347,-145.291275708,3.0089993947,12.1594407488,2.27606768955,8678.95362671,206.16516353
2016-11-23T09:00:00+00:00,-19.2965315058,0.404044063537,-142.412572272,3.13234224967,11.9596797741,2.28363848931,8721.61084437,178.589613457
2016-11-23T10:00:00+00:00,-19.0909287595,0.533844938277,-140.738669026,4.24435725287,11.9887610505,2.33040080431,8527.02695248,332.15743541
2016-11-23T11:00:00+00:00,-19.4769604583,0.563708064949,-143.809840372,4.45875657741,12.0058432944,2.26642705595,8144.70189652,325.048219281
2016-11-23T12:00:00+00:00,-19.7333099573,0.56567741054,-145.791308499,4.44599565065,12.0751711593,2.29117431849,7872.07082488,284.995157718
2016-11-23T13:00:00+00:00,-19.5031352215,0.555589978557,-144.031586639,4.3550653997,11.9934951328,2.32970201801,7948.42768552,282.181972005
2016-11-23T14:00:00+00:00,-19.0642600367,0.560140215188,-140.663966644,4.42025430565,11.8501136493,2.22137688093,8069.37884382,291.331683332
2016-11-23T15:00:00+00:00,-18.9122826012,0.753653756668,-139.290286689,5.87092426868,12.0079741203,2.26230734218,8092.11266037,431.301391102
2016-11-23T16:00:00+00:00,-19.1071811638,0.717844485743,-140.734726476,5.65084158231,12.1227228345,2.33132196433,7878.99486392,385.296144735
2016-11-23T17:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-11-23T18:00:00+00:00,-18.0147847338,0.518820879997,-133.133659391,3.90303148618,10.9846184795,2.30005582803,8331.65916646,280.905193706
2016-11-23T19:00:00+00:00,-17.9543523196,0.45434148482,-132.692624863,3.37517262311,10.9421936938,2.29350945616,8301.72701543,228.560445748
2016-11-23T20:00:00+00:00,-17.8066033647,0.525056159173,-131.521607938,3.9516678502,10.93121898,2.28759331411,8369.99719142,292.034453923
2016-11-23T21:00:00+00:00,-17.1176491384,0.447770630269,-125.53117693,3.30313208619,11.4100161776,2.29967746214,9032.96745319,257.065466929
2016-11-23T22:00:00+00:00,-16.2335551335,0.545476718184,-118.855330944,4.02234215169,11.0131101242,2.32732933583,9607.78675224,389.849356849
2016-11-23T23:00:00+00:00,-14.9148205062,0.352414552572,-109.062069777,2.34780972078,10.2564942721,2.37539996875,10874.1464178,321.759049935
2016-11-24T00:00:00+00:00,-14.1353455168,0.262545251394,-105.134794872,1.65528637214,7.94796926186,2.41978318629,11629.188295,155.684543636
2016-11-24T01:00:00+00:00,-13.6993888299,0.295772783037,-104.120530589,1.86656374849,5.47458004959,2.32937951053,12273.2044177,232.953171025
2016-11-24T02:00:00+00:00,-13.2264898967,0.236592130135,-102.612960236,1.76011232088,3.19895893695,2.40577707734,13190.6201614,260.976442721
2016-11-24T03:00:00+00:00,-13.6616229647,0.399783949227,-105.723587291,3.14664215415,3.56939642625,2.3464402743,13323.5014538,89.2208607789
2016-11-24T04:00:00+00:00,-12.8084139908,0.227639870939,-98.9060422052,1.53586393349,3.56126972131,2.31583320947,13330.2834418,89.3868061654
2016-11-24T05:00:00+00:00,-12.5315072696,0.257734375309,-96.7596212328,1.75834524931,3.49243692375,2.28545299234,13307.9505556,96.7346663275
2016-11-24T06:00:00+00:00,-12.0058966199,0.200134316919,-93.4159344821,1.50553951484,2.63123847706,2.27167697676,13462.4536798,94.4686622126
2016-11-24T07:00:00+00:00,-12.0318823047,0.233211281655,-93.5919540236,1.55072624787,2.66310441375,2.32236473355,13402.3938154,135.131223655
2016-11-24T08:00:00+00:00,-11.7297562841,0.190542437236,-92.1191512339,1.3957145216,1.71889903896,2.30590834242,13667.9176204,98.5985861221
2016-11-24T09:00:00+00:00,-11.5698048056,0.18649735838,-90.6317055799,1.39007064813,1.92673286489,2.2161055544,13772.531063,99.9249582342
2016-11-24T10:00:00+00:00,-11.6030766146,0.224287025448,-90.5671184537,1.52637870833,2.25749446331,2.35985793149,13826.4501122,152.164545408
2016-11-24T11:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-11-24T12:00:00+00:00,-12.1465762586,0.284194311974,-94.4219783105,2.14033850205,2.75063175836,2.32157680485,13701.6728401,153.555777035
2016-11-24T13:00:00+00:00,-12.9296852434,0.348503581562,-100.186875013,2.56774490523,3.25060693344,2.42739512805,13583.0652291,183.218044604
2016-11-24T14:00:00+00:00,-13.529167587,0.338572356195,-104.628834353,2.28161856224,3.60450634328,2.70131843223,13312.5178221,190.524378502
2016-11-24T15:00:00+00:00,-13.7861860918,0.347064046203,-105.50496374,2.29178282518,4.78452499503,2.45646657123,13097.8245087,204.834456158
2016-11-24T16:00:00+00:00,-14.3161323106,0.373737176235,-108.574677194,2.59796894619,5.95438129,2.38347781469,13021.6812096,163.77622317
2016-11-24T17:00:00+00:00,-14.7100385366,0.423282030351,-111.243985533,2.97824579485,6.43632276004,2.26953711239,12959.4757511,224.178754399
2016-11-24T18:00:00+00:00,-14.4232069808,0.477946628603,-109.066895776,3.27742380912,6.31876007127,2.34113413589,13170.3070802,262.55720197
2016-11-24T19:00:00+00:00,-15.1033575777,0.685943079175,-112.996480281,4.46383171401,7.83038034022,2.69550771073,12706.2738214,405.981086349
2016-11-24T20:00:00+00:00,-17.2303501886,0.711237776288,-128.715206951,4.99440810863,9.12759455766,3.07347524779,10865.8759495,421.296221447
2016-11-24T21:00:00+00:00,-17.0220977865,0.465679629866,-128.236076736,3.65255402064,7.94070555639,3.15146230538,11214.4862665,320.701596352
2016-11-24T22:00:00+00:00,-18.4594172951,0.688567603477,-139.449096603,4.82179879346,8.22624175742,3.53610515968,9937.06484039,353.575529403
2016-11-24T23:00:00+00:00,-19.3830290626,0.674193212173,-145.540772931,5.10520010756,9.52345956994,3.6807573917,9699.39878721,353.232695409
2016-11-25T00:00:00+00:00,-19.7016461365,0.568306557233,-144.553821662,4.53396280192,13.0593474301,2.64023536884,9699.10155431,304.48063704
2016-11-25T01:00:00+00:00,-19.8481847501,0.675837699183,-144.483689437,5.16491729867,14.3017885646,2.29348484435,9535.88297632,397.108193923
2016-11-25T02:00:00+00:00,-19.7260887989,0.619441831297,-143.175941724,4.7682783487,14.6327686677,2.35596384468,9156.1120341,304.036646541
2016-11-25T03:00:00+00:00,-19.185414783,0.792524807078,-142.875772491,6.071997798,10.6075457734,3.82423367944,8829.73154683,456.766910167
2016-11-25T04:00:00+00:00,-18.4921616905,0.990969624904,-136.660427689,7.63342397967,11.2768658348,3.56996019762,9013.45914676,602.036821229
2016-11-25T05:00:00+00:00,-16.7528952407,0.874011241989,-124.739918602,7.13206945659,9.28324332421,3.57982666128,9797.35775282,568.075732352
2016-11-25T06:00:00+00:00,-15.3316267518,0.537398068328,-111.972678238,4.23328001,10.6803357765,2.5097536662,10757.2993687,449.295401028
